User-ID;ISBN;Book-Rating;Favorite;Bought
210035;038079828X;0;0;0
210035;044015023X;0;0;0
210035;044021145X;0;0;0
210035;044920085X;0;0;0
210035;044922158X;0;0;0
210035;044922208X;0;0;0
210028;038072152X;7;0;0
210035;038080025X;0;0;0
210035;044022165X;0;0;0
210035;044920040X;0;0;0
210035;044920118X;0;0;0
210035;044920149X;8;0;0
210035;044921950X;0;0;0
210035;050552211X;0;0;0
210035;051722058X;0;0;0
210035;051506324X;0;0;0
210035;051701002X;8;0;0
210035;082175713X;0;0;0
210035;155817379X;0;0;0
210168;015626224X;6;0;0
210035;082176358X;0;0;0
210035;082176862X;0;0;0
210048;359650158X;8;0;0
210035;055358068X;0;0;0
210035;082172357X;0;0;0
210035;082173475X;0;0;0
210035;082174755X;0;0;0
210035;082173525X;0;0;0
210035;082173783X;0;0;0
210035;082175954X;0;0;0
210035;082176103X;0;0;0
210168;067978327X;10;0;0
210035;082176991X;0;0;0
210035;089375711X;0;0;0
210035;155773688X;0;0;0
210044;340411566X;5;0;0
210168;081121320X;10;0;0
210297;034540047X;0;0;0
210346;055327886X;0;0;0
210346;087542791X;9;0;0
210242;068416325X;0;0;0
210324;044095777X;0;0;0
210346;031214606X;0;0;0
210399;044012929X;10;0;0
210223;039332317X;0;0;0
210223;078578490X;0;0;0
210311;382903623X;7;0;0
210332;342105178X;0;0;0
210346;068816904X;5;0;0
210346;156718393X;0;0;0
210460;067976402x;0;0;0
210346;156276344X;0;0;0
210485;014025448X;9;0;0
210485;014034893X;0;0;0
210485;038531258X;8;0;0
210485;042505439X;0;0;0
210485;006440059X;0;0;0
210485;043942089X;9;0;0
210485;044020321X;0;0;0
210485;034530456X;8;0;0
210485;038081322X;0;0;0
210485;038082101X;0;0;0
210485;042518286X;5;0;0
210485;044173118X;7;0;0
210485;055326611X;0;0;0
210485;068484267X;0;0;0
210485;080411935X;8;0;0
210485;055321019X;0;0;0
210485;067164257X;0;0;0
210485;068480297X;0;0;0
210485;078688861X;8;0;0
210485;006008460X;0;0;0
210485;006056668X;0;0;0
210485;030721589X;5;0;0
210485;034529873X;0;0;0
210485;034530862X;9;0;0
210485;037328893X;0;0;0
210485;038000772X;0;0;0
210485;038529929X;0;0;0
210485;038550120X;7;0;0
210485;044021145X;8;0;0
210485;051751401X;0;0;0
210485;055327080X;0;0;0
210485;044808905X;0;0;0
210485;055305354X;0;0;0
210485;059044185X;0;0;0
210485;068483376X;0;0;0
210485;068814733X;0;0;0
210485;067976402X;0;0;0
210485;080505622X;8;0;0
210685;055358099x;8;0;0
210685;067102423X;8;0;0
210485;091721403X;0;0;0
210485;157324175X;7;0;0
210685;055328942X;3;0;0
210706;061810450X;10;0;0
210766;222004162X;8;0;0
210485;087605498X;10;0;0
210485;089375109X;0;0;0
210485;140003180X;10;0;0
210485;155874262X;9;0;0
210659;031298586X;0;0;0
210816;044651862X;0;0;0
210816;006440188X;0;0;0
210879;084395048X;10;0;0
210868;014038572X;9;0;0
210874;060980619X;0;0;0
210874;034540288X;0;0;0
210874;080411868X;0;0;0
210905;039592720X;0;0;0
210921;006017143X;8;0;0
210921;042511774X;0;0;0
210959;067100669X;7;0;0
210959;055357809X;0;0;0
210959;067162508X;0;0;0
210959;067942525X;8;0;0
210959;067974066X;8;0;0
211057;274292437X;8;0;0
210959;038070384X;0;0;0
210959;038072345X;0;0;0
210959;051770739X;8;0;0
210921;014028009X;8;0;0
210959;034540288X;0;0;0
210959;038533348X;8;0;0
210959;055357633X;0;0;0
210959;067122669X;0;0;0
210959;155166657X;0;0;0
210959;067180751X;5;0;0
210959;078686351X;8;0;0
210959;155817348X;0;0;0
210959;185984054X;10;0;0
211152;038549081X;8;0;0
211176;061815082X;5;0;0
211335;034543868X;7;0;0
211344;034528710x;0;0;0
211344;034537942x;6;0;0
211344;038533303X;7;0;0
211344;044661095x;6;0;0
211426;002026478X;0;0;0
211426;006099486X;0;0;0
211426;014029628X;7;0;0
211152;038531843X;10;0;0
211152;055357535X;5;0;0
211176;059035342X;0;0;0
211231;042514755X;0;0;0
211231;067976402X;0;0;0
211344;055326981X;8;0;0
211344;074343613X;0;0;0
211426;003018682X;9;0;0
211426;006000438X;0;0;0
211152;193264542X;0;0;0
211344;055329024X;0;0;0
211344;067102423X;0;0;0
211344;156592262x;0;0;0
211373;055348222X;6;0;0
211426;006016848X;0;0;0
211426;006029874X;0;0;0
211426;014023313X;0;0;0
211152;096463161X;10;0;0
211344;002542730X;0;0;0
211344;038081658X;8;0;0
211344;055325698X;6;0;0
211344;067101398X;0;0;0
211344;089375417X;8;0;0
211426;002542730X;0;0;0
211426;006083093X;0;0;0
211426;006101351X;0;0;0
211426;006443253X;0;0;0
211426;014034991X;0;0;0
211426;031286227X;0;0;0
211426;031298328X;0;0;0
211426;038542017X;8;0;0
211426;042515291X;0;0;0
211426;044021145X;0;0;0
211426;044651652X;0;0;0
211426;044661193X;0;0;0
211426;015601209X;0;0;0
211426;029595695X;0;0;0
211426;034538475X;10;0;0
211426;034542039X;0;0;0
211426;038072118X;0;0;0
211426;038078811X;0;0;0
211426;038549081X;0;0;0
211426;034539657X;0;0;0
211426;034540288X;0;0;0
211426;044023672X;0;0;0
211426;044023722X;0;0;0
211426;042507787X;0;0;0
211426;042511774X;0;0;0
211426;051513287X;0;0;0
211426;051709293X;0;0;0
211426;048627263X;0;0;0
211426;051508400X;0;0;0
211426;051707396X;0;0;0
211426;019510031X;0;0;0
211426;019514810X;0;0;0
211426;034540047X;0;0;0
211426;037575718X;0;0;0
211426;038082101X;0;0;0
211426;043935806X;0;0;0
211426;044020352X;0;0;0
211426;051513239X;0;0;0
211426;051759384X;0;0;0
211426;055321246X;0;0;0
211426;055325846X;0;0;0
211426;067081458X;0;0;0
211426;067973225X;0;0;0
211426;068983571X;0;0;0
211426;076534193X;0;0;0
211426;078688097X;0;0;0
211426;055337933X;0;0;0
211426;059035342X;0;0;0
211426;067103264X;0;0;0
211426;067972544X;0;0;0
211426;075820499X;0;0;0
211426;094045002X;0;0;0
211426;843760494X;0;0;0
211430;014027281X;0;0;0
211430;034540761X;0;0;0
211430;038542017X;9;0;0
211426;080213095X;8;0;0
211426;080410753X;7;0;0
211426;080411868X;0;0;0
211426;087542306X;0;0;0
211426;156619024X;0;0;0
211426;156836010X;0;0;0
211426;158297005X;0;0;0
211426;055321277X;0;0;0
211426;055338032X;0;0;0
211426;067082982X;0;0;0
211426;068484267X;9;0;0
211426;055321179X;0;0;0
211426;055321330X;8;0;0
211426;055357535X;0;0;0
211426;067148852X;0;0;0
211426;067172701X;0;0;0
211426;080410526X;9;0;0
211426;082831456X;0;0;0
211426;089375417X;0;0;0
211426;089879739X;0;0;0
211426;140003065X;0;0;0
211426;081331951X;0;0;0
211426;087406421X;0;0;0
211426;093158079X;0;0;0
211426;156619444X;0;0;0
211426;185326024X;0;0;0
211426;188522298X;0;0;0
211430;068484270X;0;0;0
211430;080410753X;0;0;0
211430;080411109X;0;0;0
211430;155278312X;0;0;0
211430;157322930X;0;0;0
211460;031284879X;0;0;0
211460;055357258X;10;0;0
211460;055357602X;0;0;0
211430;055214262X;0;0;0
211460;000617616X;0;0;0
211460;044021145X;0;0;0
211460;067145160X;0;0;0
211460;360893541X;10;0;0
211767;034531221X;0;0;0
211770;140003065X;0;0;0
211847;014003773X;0;0;0
211847;034542039X;0;0;0
211720;039305764X;0;0;0
211731;884590184X;0;0;0
211767;038529929X;0;0;0
211430;067144834X;0;0;0
211430;081296666X;0;0;0
211430;186204029X;8;0;0
211460;015602943X;0;0;0
211847;051708239X;0;0;0
211847;055321277X;0;0;0
211847;067964010X;0;0;0
211847;067978330X;0;0;0
211847;088001170X;0;0;0
211847;842399869X;0;0;0
211460;340424267X;0;0;0
211460;342312136X;0;0;0
211430;067976402X;0;0;0
211430;068485287X;6;0;0
211430;068485970X;0;0;0
211430;089480829X;0;0;0
211430;089594409X;0;0;0
211460;044922046X;10;0;0
211460;081257639X;0;0;0
211460;344235658X;0;0;0
211733;088088360X;10;0;0
211770;038542471X;7;0;0
211847;006015179X;0;0;0
211847;039592684X;0;0;0
211847;067153145X;0;0;0
211847;078581549X;0;0;0
211847;083598799X;0;0;0
211929;038082101X;9;0;0
211962;389508090X;8;0;0
212088;344244392X;10;0;0
212009;044651652X;8;0;0
212075;055356773X;7;0;0
212088;043935806X;10;0;0
212088;048626968X;0;0;0
211976;345306139X;0;0;0
212328;038070613X;6;0;0
212385;044922788X;4;0;0
212385;042510477X;5;0;0
212385;042513329X;7;0;0
212411;037322785X;0;0;0
212328;044010694X;10;0;0
212411;037326495X;0;0;0
212328;006097317X;10;0;0
212482;157322930X;0;0;0
212645;006019992X;0;0;0
212471;006091565X;0;0;0
212645;006054242X;0;0;0
212645;013365768X;0;0;0
212645;014034893X;0;0;0
212645;037328991X;0;0;0
212645;043935806X;0;0;0
212645;044011585X;0;0;0
212645;044841113X;0;0;0
212645;067151699X;0;0;0
212645;067154053X;0;0;0
212645;034532448X;0;0;0
212645;037541200X;0;0;0
212645;038531292X;0;0;0
212645;039914840X;0;0;0
212645;044021145X;0;0;0
212645;044053349X;0;0;0
212645;055325572X;0;0;0
212645;055326141X;0;0;0
212645;055358474X;0;0;0
212645;059043280X;0;0;0
212645;067144199X;0;0;0
212645;075640083X;0;0;0
212645;078943413X;0;0;0
212645;089009439X;0;0;0
212645;087666933X;0;0;0
212645;157859135X;0;0;0
212645;055315687X;0;0;0
212645;055327449X;0;0;0
212645;067101417X;0;0;0
212645;076360013X;8;0;0
212645;081180285X;0;0;0
212645;034538475X;0;0;0
212645;074320395X;0;0;0
212645;156718149X;0;0;0
212645;158180170X;0;0;0
212789;014023313X;0;0;0
212789;038533334X;0;0;0
212835;074346706X;7;0;0
212895;019502320X;2;0;0
212835;067100400X;0;0;0
212923;014016930X;0;0;0
212923;015600710X;0;0;0
212923;038519806X;0;0;0
212923;038572179X;10;0;0
212923;039493296X;0;0;0
212923;014029628X;8;0;0
212923;031600071X;10;0;0
212923;038072362X;6;0;0
212923;039482332X;0;0;0
212923;051503729X;0;0;0
212923;051512558X;0;0;0
212923;052594558X;0;0;0
212923;055357230X;6;0;0
212923;059045367X;0;0;0
212923;059045370X;0;0;0
212923;067122591X;0;0;0
212923;067944212X;0;0;0
212923;067975430X;0;0;0
212923;067976402X;0;0;0
212923;006014856X;0;0;0
212923;006109174X;0;0;0
212923;006109921X;0;0;0
212923;067973709X;0;0;0
212915;006109921X;6;0;0
212923;006098824X;0;0;0
212923;037570387X;0;0;0
212923;038001503X;0;0;0
212923;039571091X;0;0;0
212923;044652767X;0;0;0
212923;038000741X;0;0;0
212923;038541272X;0;0;0
212923;039494819X;0;0;0
212923;044022103X;0;0;0
212923;055325264X;0;0;0
212923;055337107X;0;0;0
212923;067972334X;0;0;0
212923;067976397X;10;0;0
212923;067983270X;0;0;0
212923;069601873X;0;0;0
212923;080411868X;10;0;0
212923;088064124X;0;0;0
212923;156025355X;0;0;0
212923;156173747X;10;0;0
212923;157322913X;0;0;0
212947;076790592X;0;0;0
212923;074343501X;0;0;0
213119;014045022X;8;0;0
213119;067140072X;0;0;0
212923;080326870X;0;0;0
212923;080411935X;10;0;0
212923;080690545X;0;0;0
212923;087044199X;0;0;0
212923;087596933X;9;0;0
212923;140003180X;7;0;0
212923;074325547X;0;0;0
212923;076791404X;0;0;0
212923;081301185X;0;0;0
212923;093467261X;0;0;0
212923;193156146X;0;0;0
213083;055357230X;0;0;0
213113;055356370X;0;0;0
213132;048627263X;9;0;0
213132;094148324X;0;0;0
213197;006016848X;0;0;0
213197;039331619X;9;0;0
213141;087011719X;0;0;0
213141;091265662X;3;0;0
213149;052594527X;8;0;0
213255;067943545X;0;0;0
213316;014044906X;0;0;0
213316;033002602X;0;0;0
213316;074323152X;8;0;0
213316;074974801X;8;0;0
213316;081120118X;10;0;0
213316;140434442X;0;0;0
213255;014027927X;8;0;0
213255;042510107X;0;0;0
213255;037570387X;0;0;0
213316;000649840X;0;0;0
213316;067154683X;0;0;0
213316;059055042X;0;0;0
213316;085449006X;4;0;0
213316;185326024X;0;0;0
213316;185825065X;8;0;0
213426;055327094X;0;0;0
213426;080410722X;0;0;0
213426;078600293X;0;0;0
213628;031285272X;9;0;0
213628;037361165X;0;0;0
213628;038531471X;6;0;0
213628;067086627X;0;0;0
213628;067157812X;7;0;0
213628;044100069X;0;0;0
213628;067165344X;6;0;0
213567;034543479X;0;0;0
213628;043935806X;8;0;0
213628;044651912X;2;0;0
213628;031218087X;0;0;0
213628;059035342X;8;0;0
213628;068480297X;8;0;0
213657;067103331X;4;0;0
213760;002542730X;9;0;0
213760;006109241X;0;0;0
213760;044651974X;0;0;0
213760;047129635X;0;0;0
213760;067102423X;8;0;0
213775;847507507X;0;0;0
213915;075222025X;0;0;0
213915;014009363X;0;0;0
213915;188285604X;4;0;0
213915;067931041X;0;0;0
213915;087666933X;10;0;0
214202;325720311X;0;0;0
214202;349910170X;10;0;0
214244;067946333X;0;0;0
214202;325723273X;0;0;0
214244;014062158X;0;0;0
214244;014600373X;0;0;0
214244;342324156X;0;0;0
214202;343011862X;0;0;0
214210;006096975X;9;0;0
214244;340425936X;0;0;0
214244;349912548X;0;0;0
214244;312597240X;0;0;0
214244;349923324X;0;0;0
214436;037348223X;7;0;0
214436;045121126X;0;0;0
214436;051511801X;7;0;0
214436;155166612X;7;0;0
214389;185799745X;0;0;0
214436;037321880X;9;0;0
214443;207038165X;0;0;0
214443;207040370X;10;0;0
214436;037379116X;6;0;0
214418;059509399X;10;0;0
214436;055328990X;8;0;0
214443;055252526X;0;0;0
214528;000617521X;0;0;0
214528;031293744X;0;0;0
214528;041602002X;0;0;0
214528;006109918X;0;0;0
214528;014029807X;0;0;0
214528;050552239X;0;0;0
214528;051503746X;0;0;0
214528;057110195X;0;0;0
214528;034530988X;0;0;0
214528;034542526X;0;0;0
214528;044016754X;0;0;0
214528;055323983X;0;0;0
214528;091629126x;8;0;0
214616;344244392X;9;0;0
214616;325720342X;6;0;0
214641;051757098X;8;0;0
214641;067152609X;6;0;0
214657;034540761X;8;0;0
214857;043936213X;9;0;0
214879;006092988X;0;0;0
214879;014038572X;10;0;0
214903;081296666X;0;0;0
214920;225314293X;0;0;0
214920;847223696X;3;0;0
214920;847765073X;0;0;0
214920;847935366X;0;0;0
214920;847720859X;0;0;0
214920;847935206X;0;0;0
214691;034530537X;3;0;0
214717;014062080X;0;0;0
214717;225314858X;0;0;0
214765;074933665X;9;0;0
214876;034545328X;10;0;0
214876;038533348X;6;0;0
214920;039331829X;0;0;0
214920;156025291X;0;0;0
214920;014018533X;0;0;0
214920;184232697X;0;0;0
214920;185242401X;0;0;0
214920;847765204X;0;0;0
215071;067988288X;8;0;0
215071;080504891X;8;0;0
215071;081297106X;0;0;0
215071;158240139X;7;0;0
215071;015602943X;8;0;0
215161;067976402X;6;0;0
215256;080411109X;0;0;0
215325;044022165X;5;0;0
215143;207036786X;10;0;0
215256;044023722X;6;0;0
215494;349943329X;0;0;0
215498;014036692X;7;0;0
215702;042519549X;10;0;0
215702;155166951X;0;0;0
215588;091721403X;0;0;0
215745;155704404X;0;0;0
215745;325001043X;0;0;0
215787;950491036X;0;0;0
215693;038547797X;6;0;0
215713;044023574X;8;0;0
215745;351810392X;0;0;0
215749;880781000X;0;0;0
215749;880781076X;0;0;0
215849;034543479X;10;0;0
215498;020530902X;9;0;0
215605;880781076X;9;0;0
215622;207038165X;0;0;0
215745;359650547X;0;0;0
215728;037324522X;5;0;0
215787;207042670X;0;0;0
215942;002907052X;0;0;0
215745;342324156X;0;0;0
215853;045120834X;0;0;0
215887;067976402X;0;0;0
215942;067976397X;10;0;0
215942;207036822X;0;0;0
215942;225306193X;0;0;0
215953;848306233X;0;0;0
215942;226401699X;0;0;0
215942;226612515X;8;0;0
215942;284219313X;0;0;0
216012;034545071X;10;0;0
215986;097009731X;0;0;0
216012;006108185X;7;0;0
216012;037324603X;8;0;0
215953;185326413X;7;0;0
215986;014012389x;0;0;0
215986;038529929X;0;0;0
215953;843030164X;7;0;0
215986;037541326X;8;0;0
215986;043935806X;9;0;0
215986;044651747x;5;0;0
215986;069022608X;8;0;0
215986;078688939X;5;0;0
216012;006001220X;8;0;0
216012;037321880X;8;0;0
216012;042514724X;8;0;0
216012;039914840X;5;0;0
216012;051513628X;7;0;0
216012;074324642X;7;0;0
216012;155166044X;7;0;0
216012;158314353x;7;0;0
216012;051513287X;6;0;0
216012;059522976X;8;0;0
216012;074345779X;7;0;0
216012;155166321X;7;0;0
216012;155166920X;7;0;0
216012;158314255X;8;0;0
216012;042517770X;8;0;0
216012;042519325X;7;0;0
216012;044652946X;7;0;0
216012;044653062X;7;0;0
216012;059519091X;7;0;0
216012;075820468X;9;0;0
216012;078600455X;8;0;0
216012;078620172X;8;0;0
216012;155166626X;7;0;0
216337;080410526X;0;0;0
216359;843230980X;5;0;0
216386;039304971X;0;0;0
216218;088730866X;0;0;0
216386;039578588X;0;0;0
216386;055321330X;0;0;0
216386;039914790X;0;0;0
216435;068803036X;5;0;0
216435;188301154X;7;0;0
216386;074322423X;0;0;0
216401;280361765X;0;0;0
216427;044651652X;8;0;0
216386;067976402X;0;0;0
216386;077103945X;0;0;0
216386;080504695X;9;0;0
216401;285940659X;8;0;0
216435;006019362X;4;0;0
216435;039456975X;5;0;0
216466;037312273X;0;0;0
216466;039330762X;0;0;0
216466;042513525X;0;0;0
216466;051512088X;0;0;0
216466;059035342X;9;0;0
216466;082177400X;0;0;0
216466;084395020X;0;0;0
216557;019282080X;10;0;0
216557;086232341X;6;0;0
216557;091317503X;10;0;0
216466;039330812X;0;0;0
216466;044100069X;0;0;0
216466;044922046X;0;0;0
216466;050552399X;0;0;0
216466;051513239X;8;0;0
216466;055357258X;0;0;0
216466;050552385X;0;0;0
216466;051513306X;0;0;0
216466;055357762X;0;0;0
216466;082177221X;0;0;0
216466;084394417X;0;0;0
216476;059045899X;0;0;0
216501;031298488X;0;0;0
216557;067974424X;9;0;0
216557;080706307X;9;0;0
216557;156341029X;10;0;0
216579;055357969X;0;0;0
216579;068480414X;0;0;0
216579;068485614X;0;0;0
216579;031228487X;0;0;0
216579;031226772X;0;0;0
216579;031228098X;0;0;0
216675;340634027X;0;0;0
216675;342324156X;0;0;0
216679;068484477X;0;0;0
216724;006440336X;0;0;0
216724;014035008X;0;0;0
216724;087406726X;0;0;0
216724;055357602X;0;0;0
216724;061315231X;0;0;0
216724;067163691X;0;0;0
216724;044022425X;0;0;0
216724;055357227X;0;0;0
216724;034529873X;0;0;0
216724;044023722X;0;0;0
216724;051511605X;0;0;0
216724;067081976X;0;0;0
216842;051512902X;5;0;0
216965;006052197X;7;0;0
217056;055357289X;5;0;0
217056;081258032X;0;0;0
216965;067972110X;0;0;0
216907;017445094X;7;0;0
217056;068486794X;0;0;0
217056;014028009X;8;0;0
217107;006109157X;0;0;0
217143;315003681X;7;0;0
217153;846630276X;7;0;0
217211;156592262X;7;0;0
217211;068481594X;0;0;0
217211;067174559X;0;0;0
217375;013183682X;0;0;0
217375;014028009X;0;0;0
217375;015600710X;0;0;0
217375;030700127X;0;0;0
217375;034547001X;0;0;0
217375;006000925X;0;0;0
217375;006098824X;0;0;0
217375;031242227X;0;0;0
217375;033040069X;0;0;0
217375;034541389X;0;0;0
217375;037541388X;0;0;0
217375;039454255X;0;0;0
217375;042516313X;0;0;0
217375;044022103X;0;0;0
217375;044022165X;0;0;0
217375;044022831X;0;0;0
217375;044661128X;0;0;0
217375;037540273X;0;0;0
217375;038073320X;0;0;0
217375;038550926X;0;0;0
217375;042513699X;0;0;0
217375;042517428X;0;0;0
217375;044023574X;5;0;0
217375;006009348X;0;0;0
217375;006017739X;0;0;0
217375;006107361X;0;0;0
217375;030700645X;0;0;0
217375;034538184X;0;0;0
217375;034544003X;0;0;0
217375;006109207X;0;0;0
217375;014018869X;0;0;0
217375;034532532X;0;0;0
217375;034540761X;0;0;0
217375;038081918X;0;0;0
217375;038531034X;0;0;0
217375;037383599X;0;0;0
217375;037570910X;3;0;0
217375;038072023X;0;0;0
217375;038533656X;0;0;0
217375;038550117X;0;0;0
217375;042511774X;0;0;0
217375;042515663X;0;0;0
217375;044023672X;0;0;0
217375;044042299X;0;0;0
217375;038531258X;0;0;0
217375;042518630X;0;0;0
217375;044021596X;0;0;0
217375;044651652X;0;0;0
217375;067187294X;0;0;0
217375;068416325X;0;0;0
217375;068419337x;0;0;0
217375;068484267X;0;0;0
217375;074342297X;0;0;0
217375;076455168X;0;0;0
217375;078600584X;0;0;0
217375;067102096X;0;0;0
217375;067172441X;0;0;0
217375;068816112X;0;0;0
217375;081296683X;0;0;0
217375;157322930X;0;0;0
217375;193156146X;0;0;0
217457;044661064X;0;0;0
217460;014035011X;5;0;0
217468;044023722X;6;0;0
217375;080651583X;0;0;0
217375;082174996X;0;0;0
217375;059041089X;0;0;0
217375;060980619X;0;0;0
217375;067972883X;0;0;0
217375;074324642X;0;0;0
217375;078601489X;0;0;0
217375;080410946X;0;0;0
217375;081257169X;0;0;0
217375;084870780X;0;0;0
217468;044021145X;7;0;0
217468;074322454X;9;0;0
217468;087113795X;7;0;0
217375;051513287X;0;0;0
217375;055327886X;0;0;0
217375;055327953X;0;0;0
217375;055356451X;0;0;0
217375;067088300X;0;0;0
217375;067101417X;0;0;0
217375;067169071X;0;0;0
217375;080410753X;0;0;0
217375;081297106X;0;0;0
217375;084233498X;0;0;0
217375;156836010X;0;0;0
217595;048622824X;0;0;0
217595;140005446X;0;0;0
217673;044023722X;7;0;0
217681;073820675X;6;0;0
217673;038082101X;8;0;0
217673;067976402X;7;0;0
217743;039331281X;8;0;0
217874;379511733X;6;0;0
217986;034540288X;8;0;0
217986;044021145X;0;0;0
217986;080410526X;0;0;0
217986;188332324X;0;0;0
218068;015100692X;0;0;0
218068;037540600X;7;0;0
218068;038547167X;0;0;0
217986;020148319X;0;0;0
217986;044022165X;0;0;0
217986;055356370X;0;0;0
218068;006092506X;0;0;0
218068;043932162X;8;0;0
217986;039438623X;0;0;0
217986;044661095X;4;0;0
217986;155542189X;0;0;0
218023;345301734X;5;0;0
218059;055334465X;0;0;0
217986;038529929X;8;0;0
217986;962593393X;0;0;0
218005;043400796X;10;0;0
218068;034537682X;0;0;0
218068;051513287X;0;0;0
218068;055327886X;0;0;0
218068;074321689X;0;0;0
218068;089375403X;0;0;0
218068;044098839X;8;0;0
218221;084230911X;8;0;0
218221;055348592X;7;0;0
218221;084394305X;6;0;0
218240;037348397X;5;0;0
218240;074323443X;9;0;0
218068;078686317X;0;0;0
218068;081288017X;0;0;0
218221;055329315X;9;0;0
218240;044661209X;0;0;0
218240;067101420X;7;0;0
218326;037570731X;5;0;0
218342;207033435X;0;0;0
218404;002542730X;8;0;0
218456;157566898X;0;0;0
218388;843390650X;0;0;0
218404;156971455X;7;0;0
218491;067941973X;0;0;0
218325;034539092X;8;0;0
218325;078795599X;9;0;0
218324;880781563X;0;0;0
218344;044021145X;7;0;0
218450;059035342X;10;0;0
218519;140003180X;10;0;0
218608;006109224X;8;0;0
218608;014006690X;7;0;0
218608;015640057X;0;0;0
218608;034543479X;0;0;0
218608;044022165X;7;0;0
218608;006008409X;0;0;0
218608;006017403X;0;0;0
218608;014035039X;9;0;0
218608;044690919X;9;0;0
218608;055326754X;0;0;0
218608;080411868X;0;0;0
218608;089480829X;10;0;0
218608;091601102X;8;0;0
218608;068484267X;0;0;0
218608;080410526X;8;0;0
218608;158898608X;0;0;0
218612;078692702X;6;0;0
218608;006101351X;9;0;0
218608;031242227X;10;0;0
218608;006018700X;10;0;0
218608;034531607X;0;0;0
218608;038549744X;0;0;0
218608;044039306X;0;0;0
218608;044651652X;5;0;0
218608;051513628X;6;0;0
218608;055326611X;9;0;0
218608;067146812X;0;0;0
218608;068480445X;8;0;0
218608;080851900X;0;0;0
218608;038000772X;8;0;0
218608;044991190X;0;0;0
218608;055326401X;0;0;0
218608;067252001X;6;0;0
218608;068484477X;0;0;0
218608;080411935X;0;0;0
218608;155652241X;0;0;0
218634;076111940X;0;0;0
218760;096437580X;4;0;0
218875;038000321X;7;0;0
218640;014044176X;0;0;0
218714;034536676X;7;0;0
218760;006097169X;8;0;0
218799;340423233X;9;0;0
218933;092927993X;5;0;0
218714;038082101X;8;0;0
218736;088982066X;10;0;0
218831;344245073X;0;0;0
218831;345307565X;0;0;0
218854;068484396X;0;0;0
218640;014023313X;7;0;0
218640;055337933X;9;0;0
218831;345321255X;0;0;0
219073;006016848X;5;0;0
219013;059035342X;8;0;0
219013;067151914X;0;0;0
218976;059050391X;4;0;0
218976;155661022X;7;0;0
219208;055329802X;4;0;0
219013;059045353X;7;0;0
219013;067972768X;0;0;0
219311;076791340x;10;0;0
219317;207036898X;0;0;0
219240;089480829X;0;0;0
219322;843760866X;0;0;0
219386;229031742X;0;0;0
219386;229031322X;5;0;0
219459;340414600X;5;0;0
219482;007009831X;0;0;0
219482;037326013X;0;0;0
219482;044921897X;0;0;0
219546;030711886X;9;0;0
219546;037318106X;0;0;0
219502;014143984X;0;0;0
219546;006106775X;9;0;0
219546;014028009X;8;0;0
219546;037315996X;0;0;0
219420;084238555X;7;0;0
219420;344245459X;0;0;0
219482;031224262X;0;0;0
219420;345319800X;0;0;0
219482;014038572X;0;0;0
219482;051511054X;0;0;0
219546;006106243X;0;0;0
219546;031226416X;0;0;0
219546;037315982X;0;0;0
219546;002862288X;0;0;0
219546;031242227X;0;0;0
219546;037324360X;0;0;0
219546;038075536X;0;0;0
219546;038547508X;0;0;0
219546;044100914X;0;0;0
219546;055326611X;0;0;0
219546;038067470X;8;0;0
219546;038089968X;8;0;0
219546;039913817X;0;0;0
219546;044012929X;0;0;0
219546;044021145X;0;0;0
219546;044155279X;0;0;0
219546;051513239X;0;0;0
219546;059047703X;0;0;0
219546;067100767X;0;0;0
219546;067102423X;0;0;0
219546;067168289X;0;0;0
219546;068483670X;0;0;0
219546;081290852X;0;0;0
219546;067976402X;0;0;0
219546;081671469X;0;0;0
219546;037348478X;0;0;0
219546;039487336X;7;0;0
219546;044022165X;0;0;0
219546;055356160X;0;0;0
219546;059040847X;7;0;0
219546;059043280X;0;0;0
219546;059044235X;0;0;0
219546;038533494X;0;0;0
219546;039484713X;9;0;0
219546;039485411X;8;0;0
219546;044023722X;0;0;0
219546;059044333X;7;0;0
219546;059049452X;0;0;0
219546;067100042X;0;0;0
219546;067103992X;0;0;0
219546;067162301X;0;0;0
219546;067164257X;0;0;0
219546;074343627X;0;0;0
219546;080411109X;0;0;0
219546;084233226X;0;0;0
219546;087135313X;0;0;0
219546;067162668X;0;0;0
219546;067174951X;0;0;0
219546;084232920X;0;0;0
219546;089191224X;0;0;0
219546;159182012X;10;0;0
219546;155874262X;0;0;0
219585;067189109X;0;0;0
219683;014005829X;2;0;0
219683;067169071X;7;0;0
219722;014027927X;0;0;0
219683;002086910X;5;0;0
219683;067166493X;9;0;0
219683;067173251X;9;0;0
219683;067973452X;10;0;0
219671;051513449X;0;0;0
219566;031205436X;7;0;0
219671;034542865X;8;0;0
219683;051513287X;8;0;0
219683;067102423X;4;0;0
219683;080410526X;9;0;0
219683;068981528X;9;0;0
219683;074323359X;5;0;0
219722;087542791X;0;0;0
219803;843396674X;0;0;0
219813;389507005X;0;0;0
219837;325722575X;8;0;0
219884;034023475X;0;0;0
219813;376881310X;2;0;0
219813;014062211X;0;0;0
219951;034543739X;0;0;0
219955;044100007X;0;0;0
219955;051513449X;0;0;0
219951;044023722X;0;0;0
219951;067088278X;10;0;0
219813;185326024X;6;0;0
219813;344241539X;8;0;0
219971;014062080X;0;0;0
219955;051513452X;6;0;0
220017;846630679X;8;0;0
220081;325722575X;5;0;0
